seg_id,youtube_id,sentence,verb_pre_mapping,adverb_pre_mapping,clustered_verb,clustered_adverb,start_time,end_time,duration,rgb_frames,verb_label,adverb_label
OnK6L5XxUyk_192-226,OnK6L5XxUyk,ingredients slowly drizzle oil,drizzle,slowly,drizzle,slowly,192.2,226.8,34.5,1019,21,1
xNlCEzce6Fs_149-155,xNlCEzce6Fs,piece slowly press roll oval shape,press,slowly,press,slowly,149.4,155.4,6,181,4,1
lTPjZrNymXs_224-233,lTPjZrNymXs,press lightly using almond,press,lightly,press,gently,224.7,233.8,9.1,226,4,0
PwyNpQsgp4U_665-675,PwyNpQsgp4U,mix batter get fold gently,fold,gently,fold,gently,665.6,675.4,9.8,299,5,0
7Gc1lglVU88_212-218,7Gc1lglVU88,mix delicately,mix,delicately,mix,gently,213,218.1,5.1,70,0,0
BfS0Jb5oXIE_66-71,BfS0Jb5oXIE,gently knead dough,knead,gently,knead,gently,66.4,71.5,5.2,120,20,0
CsIbFpWUKSU_98-109,CsIbFpWUKSU,tablespoons water mix add milk gently mix,mix,gently,mix,gently,98.5,110,11.5,276,0,0
6T_V7GY8m78_296-303,6T_V7GY8m78,mix aggressively start mixing flour use,mix,aggressively,mix,vigorously,296.8,303.3,6.5,210,0,6
G6EzG01aSbA_236-245,G6EzG01aSbA,switched whisk spatula gently fold,fold,gently,fold,gently,236.7,245.4,8.7,270,5,0
Wenrp6ZSuIM_80-91,Wenrp6ZSuIM,grease pan lightly get,grease,lightly,grease,gently,80.8,91.5,10.7,332,29,0
AyX1e2yr5x4_260-265,AyX1e2yr5x4,small small bunch cilantro coarsely chop ginger root grate,chop,coarsely,chop,coarsely,260.2,265.3,5.1,121,1,4
WkkObv6hkuM_116-122,WkkObv6hkuM,paper careful overcrowd hands fingers gently press,press,gently,press,gently,116.4,122.5,6.2,181,4,0
c6pM2A3NmUU_50-55,c6pM2A3NmUU,pressing roller lift piece quickly press,press,quickly,press,quickly,50.2,55.4,5.2,152,4,3
j3XbHZt1oJc_95-102,j3XbHZt1oJc,drip oil slowly,drip,slowly,drip,slowly,95.1,102.1,7,175,43,1
44WTWFxVJRU_121-126,44WTWFxVJRU,onion powder continued quickly whisk,whisk,quickly,whisk,quickly,121.2,126.2,5,150,7,3
pvZczsx8S5o_114-119,pvZczsx8S5o,add heeng powder fry red chillies stir lightly add,stir,lightly,stir,gently,114.5,119.6,5.1,150,2,0
Qgd_CQJzjEs_78-83,Qgd_CQJzjEs,gently mix purpose flour salt mix egg wash mixing bowl,mix,gently,mix,gently,78,83.6,5.6,152,0,0
rY8wK2-Wiqg_135-152,rY8wK2-Wiqg,stirring quickly till crumbly pale,stir,quickly,stir,quickly,135.6,152.9,17.4,510,2,3
V9n8Rsm40cE_689-695,V9n8Rsm40cE,egg roll pull gently roll,roll,gently,roll,gently,690,695.6,5.6,180,6,0
AJB_ZYwvIZs_130-141,AJB_ZYwvIZs,mix add slowly,mix,slowly,mix,slowly,130.3,141.1,10.8,276,0,1
eP7NRp8yPTk_269-274,eP7NRp8yPTk,gently pour butter,pour,gently,pour,gently,269.6,274.6,5,150,3,0
5ZzAB1pHo-k_304-310,5ZzAB1pHo-k,lightly stir fry onion garlic,stir,lightly,stir,gently,304.3,310.4,6.1,150,2,0
E1EDsNttKKY_823-829,E1EDsNttKKY,flip lightly,flip,lightly,flip,gently,824,829.6,5.7,145,19,0
1xXbQ7CLDUU_123-129,1xXbQ7CLDUU,toss rights delicately,toss,delicately,toss,gently,123.7,129.8,6.1,180,12,0
ANtkxof54hM_1045-1055,ANtkxof54hM,mix gently stir,stir,gently,stir,gently,1045.7,1055.6,9.8,240,2,0
Qd6c-kUDsvQ_468-477,Qd6c-kUDsvQ,crispy crunch gently mix hand,mix,gently,mix,gently,468.5,477.7,9.2,217,0,0
1D_mQYWnMzo_458-468,1D_mQYWnMzo,slowly pouring rice flour mixes,pour,slowly,pour,slowly,459,468.5,9.5,299,3,1
lro3MEbMKXo_119-125,lro3MEbMKXo,bubble loosely cover pot,cover,loosely,cover,loosely,119.1,125,5.9,144,9,8
D48SIvhYH8o_80-86,D48SIvhYH8o,wrap petal tightly,wrap,tightly,wrap,tightly,80.6,86.2,5.6,150,17,5
fVIG7-0mrLY_77-82,fVIG7-0mrLY,gently press spatula needle release tea,press,gently,press,gently,77.4,82.4,5,151,4,0
U9K2q8jR50w_40-46,U9K2q8jR50w,gently wrap cotton candy,wrap,gently,wrap,gently,40.6,46.9,6.2,144,17,0
Q9Z8ucM11wg_446-454,Q9Z8ucM11wg,little crack gently pressing,press,gently,press,gently,446.8,454.9,8.1,241,4,0
xbWlsiF92Gc_30-35,xbWlsiF92Gc,pie pan lightly brush crust,brush,lightly,brush,gently,30.2,35.2,5,149,8,0
1sVbyQzfwBQ_77-84,1sVbyQzfwBQ,slowly mix prep,mix,slowly,mix,slowly,77.1,84.6,7.5,169,0,1
OhFFFCwBQVk_269-274,OhFFFCwBQVk,fold tightly,fold,tightly,fold,tightly,269.1,274.8,5.7,151,5,5
9cf-rC2w34U_104-111,9cf-rC2w34U,gently fold ingredients combined,fold,gently,fold,gently,104.1,111.5,7.4,176,5,0
aRnoNvj2Zeg_319-324,aRnoNvj2Zeg,hot gently dip meatballs,dip,gently,dip,gently,319,324.4,5.4,150,31,0
tg9oBUIzCYM_250-256,tg9oBUIzCYM,gently fold raspberries into batter husband,fold,gently,fold,gently,250.1,256.3,6.2,181,5,0
gQp_p8LwTj0_227-233,gQp_p8LwTj0,go brush lightly sides,brush,lightly,brush,gently,227.2,233.6,6.4,181,8,0
lCz26P_h9VM_46-51,lCz26P_h9VM,tightly roll make center rose,roll,tightly,roll,tightly,46.4,51.6,5.2,151,6,5
LuWUdHHSmUQ_919-925,LuWUdHHSmUQ,ends twist ribbon tightly,twist,tightly,twist,tightly,919.1,925.8,6.7,180,40,5
X0MdIBqwTk8_389-395,X0MdIBqwTk8,folding half fold gently cake makes,fold,gently,fold,gently,389.4,395.8,6.4,181,5,0
KFV2x-Brc90_1433-1439,KFV2x-Brc90,gently stir flavor come mike,stir,gently,stir,gently,1433.2,1439.3,6,180,2,0
xBZsLrIfct8_265-274,xBZsLrIfct8,slowly roll sponge layer,roll,slowly,roll,slowly,265.1,274.5,9.4,270,6,1
E5hsL4ldYBg_150-159,E5hsL4ldYBg,knife slowly push,push,slowly,push,slowly,150.9,160,9,270,10,1
KEI0UDsFvU8_433-440,KEI0UDsFvU8,softness lightly press cooked transfer,press,lightly,press,gently,433.8,440,6.3,176,4,0
1S3oSu_t4wk_102-113,1S3oSu_t4wk,slowly mix nice fluffy creamy,mix,slowly,mix,slowly,102.9,113.6,10.7,330,0,1
hSTAZMEnxDc_1174-1182,hSTAZMEnxDc,plastic wrap lightly brush,brush,lightly,brush,gently,1174.4,1182.7,8.3,242,8,0
5NgxKJI7l3E_155-161,5NgxKJI7l3E,whichever using lightly grease sides pan butter,grease,lightly,grease,gently,155.8,161.7,5.9,144,29,0
CEwWINh2cYo_170-177,CEwWINh2cYo,press softly finish decoration,press,softly,press,gently,170.6,177.9,7.4,176,4,0
wLWcomkG-AA_38-44,wLWcomkG-AA,gently mix,mix,gently,mix,gently,38.8,44.3,5.5,180,0,0
qcQrZR_bf30_135-140,qcQrZR_bf30,fish wrap fish loosely foil marinade lose,wrap,loosely,wrap,loosely,135.2,140.9,5.7,126,17,8
req_baZdm8k_75-82,req_baZdm8k,gently scrape,scrape,gently,scrape,gently,75.2,82.7,7.5,210,27,0
iPqb_KvjYEU_66-74,iPqb_KvjYEU,gently whisk break muffins,whisk,gently,whisk,gently,66.8,75,8.2,240,7,0
wsfG2ttxK6Q_49-54,wsfG2ttxK6Q,white wine stir gently garnish sprig rosemary m ready watch,stir,gently,stir,gently,49.5,54.8,5.2,150,2,0
rpTWtL9WM9o_417-426,rpTWtL9WM9o,quickly mix,mix,quickly,mix,quickly,417,426.4,9.4,216,0,3
6IFyTfdf3ZQ_425-432,6IFyTfdf3ZQ,beautiful quickly chop parsley go love,chop,quickly,chop,quickly,425.2,432.7,7.5,210,1,3
OQxskCu2jNY_111-124,OQxskCu2jNY,nice chop chico claude finely chop,chop,finely,chop,finely,111.1,124.4,13.3,325,1,2
sBimuFvL74A_142-151,sBimuFvL74A,stir slowly get,stir,slowly,stir,slowly,142.8,151.6,8.8,270,2,1
nHzdxdQo9RM_122-128,nHzdxdQo9RM,finely chop,chop,finely,chop,finely,122,128.7,6.7,180,1,2
TNlh90ZHmXA_527-538,TNlh90ZHmXA,sausage meat gently roll,roll,gently,roll,gently,527.3,539,11.7,276,6,0
hhTl8HvDobE_75-83,hhTl8HvDobE,olive oil lightly toss combine,toss,lightly,toss,gently,75.4,83.8,8.5,240,12,0
8fDn_j5RZh4_107-115,8fDn_j5RZh4,beat lightly,beat,lightly,beat,gently,107.2,115.1,7.9,200,14,0
Z8e4lTZvWnc_68-74,Z8e4lTZvWnc,mix wire whisk slowly add wet ingredients,mix,slowly,mix,slowly,68.6,74.8,6.2,145,0,1
xxfVy6hJOgc_205-219,xxfVy6hJOgc,drizzle olive oil mix gently,drizzle,gently,drizzle,gently,205.6,219.3,13.8,350,21,0
IMkyhVLAaFA_61-68,IMkyhVLAaFA,lemon lightly coat lemon get seeds,coat,lightly,coat,gently,61.8,68.6,6.7,176,15,0
YPo0dORPS-4_472-480,YPo0dORPS-4,gently stir,stir,gently,stir,gently,473,480.9,8,241,2,0
-KaAod2B5No_30-35,-KaAod2B5No,cut hair gently remove head,cut,gently,cut,gently,30.6,35.8,5.2,121,11,0
MocggIqifNs_188-194,MocggIqifNs,quickly mix spoon don t rough,mix,quickly,mix,quickly,188.1,194.1,5.9,145,0,3
DAA5KDj6KL0_291-301,DAA5KDj6KL0,slowly mix,mix,slowly,mix,slowly,291.9,301.4,9.6,300,0,1
l8YNVSDSsVM_906-935,l8YNVSDSsVM,gently pour,pour,gently,pour,gently,906.5,935.5,29,869,3,0
Kqcw1j8h4Qg_311-316,Kqcw1j8h4Qg,gently press meat kitchen chopsticks check juice clear,press,gently,press,gently,311.1,316.2,5.2,151,4,0
osAawCewNpA_964-969,osAawCewNpA,gently rub folds make,rub,gently,rub,gently,964.5,969.7,5.1,150,22,0
6lOuEfxFIaU_58-66,6lOuEfxFIaU,mark cuts chop finely,chop,finely,chop,finely,58.8,66.4,7.6,200,1,2
SczTVfmJZ28_147-152,SczTVfmJZ28,refrigerator slowly pour filling mixture into pie crust place pie,pour,slowly,pour,slowly,147.2,152.3,5.1,151,3,1
dujN3jgxLII_338-345,dujN3jgxLII,gently whisk extra virgin olive oil,whisk,gently,whisk,gently,338.8,345.7,6.9,211,7,0
TTiudz5tYsY_219-227,TTiudz5tYsY,heat butter wok pour egg yolks into wok high point slowly,pour,slowly,pour,slowly,220,227.8,7.8,240,3,1
FEOluLrJjeY_291-298,FEOluLrJjeY,vigorously stir things,stir,vigorously,stir,vigorously,291.9,298.8,6.8,212,2,6
pPuUb8b3tSk_399-407,pPuUb8b3tSk,grandpa gently mix coverage,mix,gently,mix,gently,399.9,407,7.1,201,0,0
RK9GHIC2veU_106-114,RK9GHIC2veU,goodness spoon lightly,spoon,lightly,spoon,gently,106.4,114.2,7.8,240,25,0
UcHyObnHhAk_492-498,UcHyObnHhAk,gently mix beer dry mixture,mix,gently,mix,gently,492.2,498.5,6.3,180,0,0
d_NhB4yFfWU_455-470,d_NhB4yFfWU,breaking paneer stir gently add rest spring onions,stir,gently,stir,gently,455,470,15,450,2,0
3Xa1ZB9C9S0_84-89,3Xa1ZB9C9S0,use hand lightly knead dough comes,knead,lightly,knead,gently,84,89.2,5.2,126,20,0
PGdyVUzHOos_284-303,PGdyVUzHOos,mix quickly lumps,mix,quickly,mix,quickly,284.8,303.9,19.1,569,0,3
GR23vJ32bdw_147-153,GR23vJ32bdw,slowly pour,pour,slowly,pour,slowly,147.9,153.1,5.2,181,3,1
rlTs79c4k48_397-405,rlTs79c4k48,gently fill,fill,gently,fill,gently,397.1,405.7,8.6,239,28,0
YnwF8AoNpXg_82-88,YnwF8AoNpXg,onion briskly stir fry,stir,briskly,stir,quickly,82.7,88.9,6.1,143,2,3
1UTKyP840fQ_173-179,1UTKyP840fQ,fork slowly stir water,stir,slowly,stir,slowly,173.1,179.2,6,144,2,1
SHgChVo4_cE_195-200,SHgChVo4_cE,gently roll trying get circle typical wax paper,roll,gently,roll,gently,195.4,200.9,5.5,150,6,0
6Do_oP3qDs0_367-375,6Do_oP3qDs0,start rolling little thinly paranthas,roll,thinly,roll,finely,367.3,375.1,7.8,200,6,2
CGcmt2tWsik_780-790,CGcmt2tWsik,beating slowly nice smooth combined,beat,slowly,beat,slowly,781,790.4,9.4,301,14,1
D91XbZfkpYE_357-367,D91XbZfkpYE,gently fill squeeze completely full,fill,gently,fill,gently,357.3,367.6,10.3,301,28,0
HOrDCa3PBck_20-27,HOrDCa3PBck,kitchen knife lightly twist,twist,lightly,twist,gently,20.6,27.6,7.1,168,40,0
EeWIVK9q8Po_77-83,EeWIVK9q8Po,normal button fine chopping roughly,chop,roughly,chop,coarsely,77.3,83.3,6,144,1,4
lIdMAdbzcNw_52-59,lIdMAdbzcNw,gently mix,mix,gently,mix,gently,52.4,59.3,6.9,210,0,0
IdipKrh7cW8_164-174,IdipKrh7cW8,beat lightly cup,beat,lightly,beat,gently,164.5,174.4,9.9,299,14,0
JZ_YZotrbYM_342-355,JZ_YZotrbYM,leave pressing gently,press,gently,press,gently,343,356,13,390,4,0
oO33NPVO844_64-82,oO33NPVO844,additions using spatula gently stir,stir,gently,stir,gently,64.2,82.8,18.6,540,2,0
uRwshhdK9dM_239-245,uRwshhdK9dM,lemon juice time semen ready gently pour,pour,gently,pour,gently,239.3,245.6,6.3,144,3,0
6Zx7dm0Y1sk_52-58,6Zx7dm0Y1sk,lightly spray parchment paper,spray,lightly,spray,gently,52.3,58.5,6.1,144,23,0
upVz2YUeutA_169-183,upVz2YUeutA,power reddish trick roll fairly tightly,roll,tightly,roll,tightly,169.1,183.1,14,420,6,5
dY4f0vn9bp0_366-372,dY4f0vn9bp0,mix slowly,mix,slowly,mix,slowly,366.8,373,6.1,144,0,1
xGVSz4HiGyA_307-313,xGVSz4HiGyA,gummies set invert silicone mold gently peel,peel,gently,peel,gently,307.2,313.4,6.2,144,18,0
dcQ7atmdMu4_229-236,dcQ7atmdMu4,quickly flip shake,flip,quickly,flip,quickly,229.5,236.4,6.9,176,19,3
fPLVzzlbEGs_587-602,fPLVzzlbEGs,mix gently cuz,mix,gently,mix,gently,587.5,602.8,15.3,450,0,0
xKGbPYluEIw_111-116,xKGbPYluEIw,light toss mix lightly,toss,lightly,toss,gently,111.5,116.6,5.1,150,12,0
KN_k-OlrrUU_485-492,KN_k-OlrrUU,black pepper cut religion stir garlic phone quickly,stir,quickly,stir,quickly,485.6,492.4,6.8,210,2,3
gmIOylmo2Nw_300-307,gmIOylmo2Nw,spoon gently,spoon,gently,spoon,gently,300.6,307.3,6.8,210,25,0
D-ZECMek-fs_127-138,D-ZECMek-fs,fingers mash lightly add breadcrumbs,mash,lightly,mash,gently,127.5,138.4,10.9,275,34,0
3J45Q_1MNcA_181-204,3J45Q_1MNcA,fold pastry dough tightly filling leak baking,fold,tightly,fold,tightly,181.4,204.1,22.7,691,5,5
ljjSxCSNFwU_66-73,ljjSxCSNFwU,stir leave gently melt moving,stir,gently,stir,gently,66.6,73.2,6.6,175,2,0
Hmogo3lhZP4_198-204,Hmogo3lhZP4,cut finely problems,cut,finely,cut,finely,198.5,204.6,6.1,151,11,2
ctrPd2lNSDQ_252-262,ctrPd2lNSDQ,lightly brush egg wash recipe,brush,lightly,brush,gently,252,262.6,10.6,251,8,0
dODWr3YQBHQ_90-98,dODWr3YQBHQ,start beating slowly,beat,slowly,beat,slowly,90.8,98.4,7.6,238,14,1
CUaah_ExWp4_136-141,CUaah_ExWp4,liquid salad chop into small pieces finely chop,chop,finely,chop,finely,136,141.6,5.6,121,1,2
R3iDUCpUHhQ_194-210,R3iDUCpUHhQ,cake improver gently fold,fold,gently,fold,gently,194.1,210.9,16.9,401,5,0
u_U2GTtIV0U_1-8,u_U2GTtIV0U,slowly drizzle egg,drizzle,slowly,drizzle,slowly,153.5,161,7.5,200,21,1
_Zj8QaS6dZU_163-170,_Zj8QaS6dZU,egg wash lightly egg wash surface sweet wall,wash,lightly,wash,gently,163.6,170.5,6.9,211,39,0
z3J2MxnVzeU_57-70,z3J2MxnVzeU,jar roughly chop,chop,roughly,chop,coarsely,57.3,70,12.8,390,1,4
MzyokcX3yzU_70-75,MzyokcX3yzU,finely mince 1 tablespoon ginger got chopped,mince,finely,mince,finely,70.6,75.9,5.3,150,26,2
s1lQ7LztB_0_70-75,s1lQ7LztB_0,bear shapes gently push,push,gently,push,gently,70.5,75.5,5,120,10,0
eNu52oKAOWs_85-91,eNu52oKAOWs,medium sized bowl gently mix spoon make wet stirring singing doo doo doo set,mix,gently,mix,gently,85.4,91.6,6.2,181,0,0
dFXi8DdGtPc_299-305,dFXi8DdGtPc,dip donut lightly into glaze shake excess,dip,lightly,dip,gently,299.7,305,5.3,146,31,0
RIhV0kLD7xQ_290-296,RIhV0kLD7xQ,flatten dough lump roll thinly,flatten,thinly,flatten,finely,290.4,296.1,5.7,182,32,2
1bkAeVrZgNk_490-496,1bkAeVrZgNk,cut rub gently loosen backing paper,cut,gently,cut,gently,490.7,496.3,5.6,151,11,0
cjMGLhzybi4_68-75,cjMGLhzybi4,discarded gently fold ounces fresh raspberries spray,fold,gently,fold,gently,68.4,75.2,6.8,210,5,0
qF63ezSd-5g_257-264,qF63ezSd-5g,chunks gently press trough ring mold,press,gently,press,gently,258,264.2,6.2,210,4,0
bSnDGpUWJ-4_1008-1019,bSnDGpUWJ-4,stir tuck fully dissolve teaspoon lemon,stir,fully,stir,completely,1008.9,1019.1,10.2,332,2,7
DfHllRyVm_0_708-715,DfHllRyVm_0,gently spoon set piece parsley,spoon,gently,spoon,gently,708.6,715,6.4,212,25,0
XqNISRhf0ew_361-366,XqNISRhf0ew,delicately wash dry remember chocolate hates water,wash,delicately,wash,gently,361.2,366.5,5.3,150,39,0
yeUz7imGkvQ_333-341,yeUz7imGkvQ,custard add biscuit crumbs spread lightly press,press,lightly,press,gently,333.2,341.2,8,240,4,0
v27EjF52flk_41-48,v27EjF52flk,lightly toss medium,toss,lightly,toss,gently,41.8,49,7.2,210,12,0
bRnsetTuxqA_51-56,bRnsetTuxqA,lemon mixing into olive oil garlic cloves pepper salt gently mix,mix,gently,mix,gently,51.4,56.4,5,150,0,0
_Wu5T08b2io_36-47,_Wu5T08b2io,start finely grating zest lemons soap,grate,finely,grate,finely,36.3,47.6,11.3,276,41,2
_1TqVMHYHyc_137-144,_1TqVMHYHyc,quickly chop couple,chop,quickly,chop,quickly,138,144.6,6.7,210,1,3
Wq-VDi0mob4_942-947,Wq-VDi0mob4,cover lightly plastic wrap eating room,cover,lightly,cover,gently,942.4,947.6,5.2,151,9,0
itsjC0QpHI8_808-813,itsjC0QpHI8,enchilada adds little extra heat fold tightly,fold,tightly,fold,tightly,808,813.2,5.2,150,5,5
UH39LvQZQjE_73-79,UH39LvQZQjE,dough closest tightly roll,roll,tightly,roll,tightly,73.2,79.6,6.4,144,6,5
BZsIVYSGW6c_249-259,BZsIVYSGW6c,gently mixing,mix,gently,mix,gently,249.8,259.9,10,251,0,0
O3dvojiTrW8_36-46,O3dvojiTrW8,beat gently,beat,gently,beat,gently,36.9,46.6,9.7,300,14,0
aNhIsSNyfjc_919-924,aNhIsSNyfjc,longer spoon stir slowly,stir,slowly,stir,slowly,919,924.7,5.7,150,2,1
iN8_mYIt50k_435-445,iN8_mYIt50k,ounce cups loosely packed basil leaves coarsely chop,chop,coarsely,chop,coarsely,435.8,445.1,9.4,300,1,4
WpH103dTMak_283-299,WpH103dTMak,egg cook stir quickly combine combine eggs,stir,quickly,stir,quickly,283.3,299.2,15.9,480,2,3
R3iDUCpUHhQ_591-600,R3iDUCpUHhQ,gently press pineapple pieces,press,gently,press,gently,591.9,600.6,8.7,226,4,0
7iPcKpxcQcM_266-272,7iPcKpxcQcM,mix gently,mix,gently,mix,gently,266.3,272.6,6.2,150,0,0
Hy2roBcE1sg_129-139,Hy2roBcE1sg,slowly peel away,peel,slowly,peel,slowly,129.8,139.6,9.9,300,18,1
vWDmCshfByQ_304-314,vWDmCshfByQ,spread oil gently press parantha,spread,gently,spread,gently,304.8,314.2,9.4,301,13,0
6chaDmo6WP8_291-302,6chaDmo6WP8,bottle slowly pour send bottle twist,pour,slowly,pour,slowly,291.1,302.4,11.3,329,3,1
zmq4Jznb6pw_33-39,zmq4Jznb6pw,seal tightly into parcel,seal,tightly,seal,tightly,33.1,39.1,5.9,151,36,5
9F-t-CzNWw8_318-324,9F-t-CzNWw8,incorporate teaspoon transparent vanilla essence beat lightly,beat,lightly,beat,gently,318.7,324,5.3,180,14,0
nrSJe2FOltA_341-349,nrSJe2FOltA,mix gently,mix,gently,mix,gently,341,349.4,8.4,200,0,0
RVj_B8VR83c_120-126,RVj_B8VR83c,folding rose bud tightly,fold,tightly,fold,tightly,120.4,126.5,6.2,181,5,5
IVslQBamhKo_173-178,IVslQBamhKo,gently stirring bringing crystallized honey,stir,gently,stir,gently,173,178.1,5.1,125,2,0
gbA1UR105D4_72-79,gbA1UR105D4,quickly stir,stir,quickly,stir,quickly,72.4,79.1,6.8,176,2,3
aC2HpKtCyno_185-190,aC2HpKtCyno,cut slowly make break egg yolk,cut,slowly,cut,slowly,185.2,190.3,5,151,11,1
2JsB0XZfh9I_281-286,2JsB0XZfh9I,pawn dough press gently roll spread make turn,press,gently,press,gently,281.3,286.5,5.2,126,4,0
p9CDSWrk2_Y_137-142,p9CDSWrk2_Y,gently stirring agitating,stir,gently,stir,gently,137.1,142.4,5.3,150,2,0
mDs01ey13FU_125-131,mDs01ey13FU,ground proper batter gently mix,mix,gently,mix,gently,125.2,131.3,6.2,143,0,0
75fU0ToLCIw_157-164,75fU0ToLCIw,use spatula scrape folding gently,fold,gently,fold,gently,157.1,164.1,7,175,5,0
d6TIsNQIYbY_270-276,d6TIsNQIYbY,lightly stir mix,stir,lightly,stir,gently,270,277,6.9,144,2,0
UbvA6fcGGP8_75-81,UbvA6fcGGP8,gently mix nicely combined,mix,gently,mix,gently,76,81.4,5.5,180,0,0
EJLFVOCqUws_180-189,EJLFVOCqUws,salmon fold gently combine salt em,fold,gently,fold,gently,180.3,189.7,9.3,218,5,0
DL3VY7-Y-Dk_125-133,DL3VY7-Y-Dk,stir slowly,stir,slowly,stir,slowly,125.4,133.5,8.1,192,2,1
Vx2uE1ETFc4_266-273,Vx2uE1ETFc4,olives roughly chop iceberg lettuce perfect chop throw,chop,roughly,chop,coarsely,266.7,273.1,6.4,211,1,4
0XSqtr9B4_c_347-352,0XSqtr9B4_c,hands gently roll into long skinny rope,roll,gently,roll,gently,347.3,352.9,5.6,150,6,0
UUlXvmxglbQ_790-796,UUlXvmxglbQ,roll slowly order spread butter,roll,slowly,roll,slowly,790.6,796.3,5.7,180,6,1
l_yKoklC_a8_88-96,l_yKoklC_a8,bread flour slowly mix mix,mix,slowly,mix,slowly,88.2,96.7,8.5,241,0,1
Vj0ervB_YLE_189-195,Vj0ervB_YLE,hands roll lightly,roll,lightly,roll,gently,189.2,195.8,6.7,151,6,0
c4T8Q-v663c_111-116,c4T8Q-v663c,use food safe glove chop root roughly chop,chop,roughly,chop,coarsely,111.8,116.8,5,126,1,4
WF5BCHOYzmU_198-203,WF5BCHOYzmU,roll nice gently,roll,gently,roll,gently,198,203.1,5.1,149,6,0
WJ5PM2Sl2qs_278-283,WJ5PM2Sl2qs,gently push,push,gently,push,gently,278.3,284,5.7,125,10,0
W3UCIuCzN7Q_243-249,W3UCIuCzN7Q,mix gently,mix,gently,mix,gently,243.6,249.5,5.9,150,0,0
szv01R-kWcU_144-149,szv01R-kWcU,slowly beating,beat,slowly,beat,slowly,144.2,149.4,5.2,150,14,1
Pvskktjdy6w_304-310,Pvskktjdy6w,flip gently go,flip,gently,flip,gently,304.6,310.6,6,151,19,0
r6VFKDdjohg_80-86,r6VFKDdjohg,roughly chop garlic green chillies,chop,roughly,chop,coarsely,80.3,86.9,6.6,143,1,4
fXpoBwKggQQ_374-381,fXpoBwKggQQ,press lightly marking corners fork,press,lightly,press,gently,374.1,381,6.9,210,4,0
L-NM_9_yf2M_150-157,L-NM_9_yf2M,tightly cover ramekin plastic,cover,tightly,cover,tightly,150.9,157.2,6.3,211,9,5
wG8ADKgysc0_668-675,wG8ADKgysc0,pour gently get hot,pour,gently,pour,gently,668.5,675.3,6.8,210,3,0
OCd0y20rv2U_158-164,OCd0y20rv2U,wrap tightly,wrap,tightly,wrap,tightly,158.8,164.7,5.9,150,17,5
CRqJR9Jlmzk_270-285,CRqJR9Jlmzk,cut tofu into small cubes deal gently,cut,gently,cut,gently,270.2,285.9,15.7,451,11,0
37ySH1AXjGQ_111-119,37ySH1AXjGQ,digestive biscuits chocolate mix slowly use spatula slowly mix,mix,slowly,mix,slowly,111.3,119.4,8.1,240,0,1
rmhFUx55hgk_184-196,rmhFUx55hgk,cheese forgot press gently hand,press,gently,press,gently,184.9,196.2,11.4,361,4,0
r7QvE5W6neM_174-180,r7QvE5W6neM,tops olive oil spray lightly salt,spray,lightly,spray,gently,174.3,180,5.8,181,23,0
lXLdfNqGvXI_456-462,lXLdfNqGvXI,little flour cup slowly mix,mix,slowly,mix,slowly,456.2,462.7,6.5,150,0,1
Wh6MivZOdic_455-468,Wh6MivZOdic,recipe quickly mix,mix,quickly,mix,quickly,455.5,468.6,13.1,389,0,3
hUTRx2l3jHU_589-595,hUTRx2l3jHU,spray gently,spray,gently,spray,gently,589.7,595.9,6.1,180,23,0
3ghlEe0AC-4_244-250,3ghlEe0AC-4,slowly pour simple syrup,pour,slowly,pour,slowly,244,250.4,6.3,180,3,1
RcVpG-M1xPg_410-418,RcVpG-M1xPg,flip foil tightly,flip,tightly,flip,tightly,410.8,418.1,7.3,200,19,5
6-0-6Sv_UhA_141-150,6-0-6Sv_UhA,stir gently,stir,gently,stir,gently,141.3,150.5,9.2,272,2,0
XHxPR3fRZGA_237-245,XHxPR3fRZGA,slowly pouring messages,pour,slowly,pour,slowly,237.1,245,7.9,200,3,1
tQuRJs-S4I0_193-201,tQuRJs-S4I0,get cream lightly pour,pour,lightly,pour,gently,193.4,201.8,8.4,200,3,0
BDydsa5Esnc_33-40,BDydsa5Esnc,peas 1 cup frozen use fresh peas coarsely grind,grind,coarsely,grind,coarsely,33,40.6,7.6,209,37,4
mdp8tQKWYHY_58-65,mdp8tQKWYHY,brush lightly egg white dust colored sanding sugar sprinkles,brush,lightly,brush,gently,58.4,65.8,7.4,168,8,0
Y7t-n-ayD7Y_145-154,Y7t-n-ayD7Y,use spatula slowly fold,fold,slowly,fold,slowly,145.3,154.2,8.9,272,5,1
pdkAsHyJ2Qc_868-874,pdkAsHyJ2Qc,sort door start slowly rolling start,roll,slowly,roll,slowly,868.6,874,5.4,180,6,1
0vf-ncDMSz8_834-840,0vf-ncDMSz8,here's lasagna cover tightly foil,cover,tightly,cover,tightly,834.6,840,5.5,179,9,5
-uf2g1Xdpv0_102-109,-uf2g1Xdpv0,tightly roll tortilla,roll,tightly,roll,tightly,102.9,109.2,6.3,169,6,5
mXn5VyS3uNE_254-260,mXn5VyS3uNE,hot chop nice finely,chop,finely,chop,finely,254.5,260,5.5,150,1,2
oV-UrIajhNI_162-170,oV-UrIajhNI,quickly stir chance start cooking,stir,quickly,stir,quickly,162.9,170.6,7.8,200,2,3
